"","Face_response","Face_confidence","Face_Onset_Time","Face_Position","Noise_Number","Face_Size","Opacity","Direction_Report","subnumber","block_number"
"1313",1,3,64.7229944299997,-7,376,9,0.6,1,"10MPV3",2
"1314",1,3,70.8270398389996,-5,266,8,0.5,1,"10MPV3",2
"1315",1,1,76.3148566749996,5,349,9,0.3,2,"10MPV3",2
"1316",1,1,81.6110098149993,5,180,7,0.4,1,"10MPV3",2
"1317",1,1,87.2271806109993,-7,98,8,0.2,1,"10MPV3",2
"1318",1,1,93.3074023789995,7,298,8,0.1,1,"10MPV3",2
"1319",1,4,99.2429896669992,-7,158,6,0.7,1,"10MPV3",2
"1320",1,1,104.051217302999,7,406,7,0.6,2,"10MPV3",2
"1321",1,1,0.0191142510002464,-5,16,6,0.2,1,"10MPV3",3
"1322",1,2,5.08284455400008,-5,373,7,0.5,1,"10MPV3",3
"1323",1,1,10.3303442410006,-5,314,8,0.4,2,"10MPV3",3
"1324",1,1,16.8977323180006,-5,203,7,0.1,2,"10MPV3",3
"1325",1,4,22.0192087390005,7,381,6,0.7,2,"10MPV3",3
"1326",1,3,26.5790851020001,7,365,8,0.6,2,"10MPV3",3
"1327",1,3,31.923616221,-5,46,7,0.3,2,"10MPV3",3
"1328",1,1,38.1956545950006,5,108,7,0.2,1,"10MPV3",3
"1329",1,2,43.7872170600003,5,402,8,0.5,2,"10MPV3",3
"1330",1,1,48.267162227,-5,69,8,0.4,1,"10MPV3",3
"1331",1,1,53.1386495260003,-5,151,8,0.1,2,"10MPV3",3
"1332",1,4,58.0990846280001,-5,132,6,0.7,1,"10MPV3",3
"1333",1,3,62.3796245270005,-7,121,6,0.6,1,"10MPV3",3
"1334",1,1,69.3308980800002,-7,131,6,0.3,1,"10MPV3",3
"1335",1,4,73.6358961120004,5,329,9,0.2,2,"10MPV3",3
"1336",1,1,78.14756992,-5,160,6,0.5,1,"10MPV3",3
"1337",1,1,83.091580153,-5,374,7,0.4,1,"10MPV3",3
"1338",1,1,88.3475096880002,-7,338,7,0.1,2,"10MPV3",3
"1339",1,4,93.5234560940007,5,426,8,0.7,2,"10MPV3",3
"1340",1,1,98.0512602120007,-7,172,6,0.6,1,"10MPV3",3
"1341",1,2,0.0185110329994131,-7,271,6,0.5,1,"10MPV3",4
"1342",1,1,4.81868881699938,5,304,6,0.2,1,"10MPV3",4
"1343",1,3,9.83509342399975,5,340,7,0.6,2,"10MPV3",4
"1344",1,2,14.2349287399993,5,241,7,0.3,2,"10MPV3",4
"1345",1,1,19.5784301399999,5,325,8,0.4,1,"10MPV3",4
"1346",1,2,24.8184614679994,-5,51,7,0.1,1,"10MPV3",4
"1347",1,4,29.4668279129992,-5,3,9,0.7,1,"10MPV3",4
"1348",1,3,33.8112740369997,-5,94,9,0.5,1,"10MPV3",4
"1349",1,2,38.498499581,-5,399,9,0.2,2,"10MPV3",4
"1350",1,3,43.8991412259993,7,37,7,0.6,2,"10MPV3",4
"1351",1,2,48.4660534949999,-5,235,8,0.3,2,"10MPV3",4
"1352",1,2,53.6755194829993,5,20,7,0.4,2,"10MPV3",4
"1353",1,2,58.7463774469998,7,240,9,0.1,2,"10MPV3",4
"1354",1,3,64.0267077579992,-7,159,6,0.7,1,"10MPV3",4
"1355",1,3,70.5465740849995,5,403,9,0.5,2,"10MPV3",4
"1356",1,1,76.2269497129992,-7,116,9,0.2,1,"10MPV3",4
"1357",1,4,81.4910580839996,-5,114,9,0.6,1,"10MPV3",4
"1358",1,2,86.931374107,-7,57,9,0.3,2,"10MPV3",4
"1359",1,3,92.2596049949998,7,282,9,0.4,2,"10MPV3",4
"1360",1,1,97.4112489539994,-5,35,9,0.1,2,"10MPV3",4
"1361",1,4,0.020054309000443,5,392,6,0.6,2,"10MPV3",5
"1362",1,4,4.49018150699976,5,46,9,0.7,2,"10MPV3",5
"1363",1,1,9.3463601909998,5,418,8,0.1,1,"10MPV3",5
"1364",1,2,14.6182805219996,5,380,6,0.3,1,"10MPV3",5
"1365",1,1,21.8980712109997,5,101,7,0.5,1,"10MPV3",5
"1366",1,1,27.0509370950003,5,100,9,0.2,2,"10MPV3",5
"1367",1,1,32.4833533000001,7,13,7,0.4,1,"10MPV3",5
"1368",1,4,37.6424046009997,-5,284,6,0.6,1,"10MPV3",5
"1369",1,4,42.3222436100004,-5,353,7,0.7,1,"10MPV3",5
"1370",1,1,48.0185382680002,7,70,6,0.1,2,"10MPV3",5
"1371",1,1,53.0110578109998,5,241,9,0.3,2,"10MPV3",5
"1372",1,4,57.6895244500001,-5,108,9,0.5,1,"10MPV3",5
"1373",1,1,62.9550487249999,7,200,7,0.2,2,"10MPV3",5
"1374",1,1,67.9217810549999,7,305,7,0.4,1,"10MPV3",5
"1375",1,4,73.4583383039999,7,351,7,0.6,2,"10MPV3",5
"1376",1,4,77.938744995,-7,81,8,0.7,1,"10MPV3",5
"1377",1,1,82.762722472,-7,201,7,0.1,1,"10MPV3",5
"1378",1,1,88.1303967140002,-7,164,9,0.3,1,"10MPV3",5
"1379",1,3,93.0991901220004,5,98,8,0.5,2,"10MPV3",5
"1380",1,1,97.7788345669996,-7,331,7,0.2,1,"10MPV3",5
"1381",1,1,0.018512837000344,-5,163,7,0.1,1,"10MPV3",6
"1382",1,4,5.09084226800042,5,398,9,0.6,2,"10MPV3",6
"1383",1,4,9.46653862300082,7,180,7,0.7,2,"10MPV3",6
"1384",1,1,13.7850464000003,5,43,7,0.2,2,"10MPV3",6
"1385",1,3,20.0898184780008,-7,40,8,0.5,1,"10MPV3",6
"1386",1,1,24.7394467650001,-7,55,7,0.4,2,"10MPV3",6
"1387",1,1,30.5948083880003,-7,401,9,0.3,1,"10MPV3",6
"1388",1,1,35.4586145100002,-7,412,6,0.1,1,"10MPV3",6
"1389",1,4,40.3305962320001,-5,202,9,0.6,1,"10MPV3",6
"1390",1,4,45.2905677030003,5,95,7,0.7,2,"10MPV3",6
"1391",1,2,49.8358607970004,5,59,9,0.2,1,"10MPV3",6
"1392",1,2,54.2588935810008,5,21,7,0.5,2,"10MPV3",6
"1393",1,1,59.0120879020005,-7,321,6,0.4,1,"10MPV3",6
"1394",1,1,64.466775545,-5,149,9,0.3,2,"10MPV3",6
"1395",1,1,69.5398907260005,7,43,7,0.1,1,"10MPV3",6
"1396",1,3,74.0116173230008,-7,386,8,0.6,1,"10MPV3",6
"1397",1,4,78.4273342040005,-7,179,7,0.7,1,"10MPV3",6
"1398",1,2,83.6354723990007,5,100,8,0.2,2,"10MPV3",6
"1399",1,3,88.9636158790008,-5,291,8,0.5,1,"10MPV3",6
"1400",1,2,93.7792091760002,-5,413,6,0.4,1,"10MPV3",6
"1401",1,4,0.0126551260000269,-5,145,7,0.5,1,"11MPV3",0
"1402",1,1,5.15743001900046,5,55,7,0.3,1,"11MPV3",0
"1403",1,1,10.7008140510006,5,153,7,0.2,2,"11MPV3",0
"1404",1,1,15.8347323109992,5,228,6,0.4,2,"11MPV3",0
"1405",1,2,20.594242111998,-5,402,7,0.1,2,"11MPV3",0
"1406",1,4,25.4026904950006,-7,352,9,0.7,1,"11MPV3",0
"1407",1,4,30.4589321059975,5,54,9,0.6,2,"11MPV3",0
"1408",1,4,35.289989678,-5,324,8,0.5,1,"11MPV3",0
"1409",1,1,39.7543368400002,5,13,8,0.3,1,"11MPV3",0
"1410",1,1,44.8101949769989,5,142,9,0.2,1,"11MPV3",0
"1411",1,3,49.9008859319983,-7,142,6,0.4,1,"11MPV3",0
"1412",1,1,54.8263799829983,7,66,6,0.1,1,"11MPV3",0
"1413",1,4,59.6908273890003,-7,263,7,0.7,1,"11MPV3",0
"1414",1,4,64.2257002080005,7,170,7,0.6,2,"11MPV3",0
"1415",1,4,68.850194835999,5,152,9,0.5,2,"11MPV3",0
"1416",1,1,73.4347393909993,7,313,8,0.3,1,"11MPV3",0
"1417",1,1,78.8355612649975,-7,412,7,0.2,1,"11MPV3",0
"1418",1,3,83.8039523000007,5,238,9,0.4,2,"11MPV3",0
"1419",1,1,88.426280579999,-5,253,8,0.1,2,"11MPV3",0
"1420",1,4,93.3950954350003,-5,2,9,0.7,1,"11MPV3",0
"1421",1,1,0.0203444860017044,7,386,7,0.4,1,"11MPV3",1
"1422",1,2,4.82772314199974,5,414,9,0.2,1,"11MPV3",1
"1423",1,1,9.48342127499927,5,3,6,0.3,2,"11MPV3",1
"1424",1,4,14.1639205020001,7,124,6,0.5,2,"11MPV3",1
"1425",1,4,18.5062928740008,7,59,8,0.6,2,"11MPV3",1
"1426",1,2,23.0252727549996,-5,17,7,0.1,1,"11MPV3",1
"1427",1,4,27.7049518560016,5,414,9,0.7,2,"11MPV3",1
"1428",1,4,32.2095579810011,-5,205,6,0.4,1,"11MPV3",1
"1429",1,2,37.1798452719995,5,309,7,0.2,1,"11MPV3",1
"1430",1,4,42.1959857040019,5,389,8,0.3,2,"11MPV3",1
"1431",1,4,47.0503933090003,7,133,6,0.5,2,"11MPV3",1
"1432",1,4,51.5463490590009,-5,14,8,0.6,1,"11MPV3",1
"1433",1,2,55.9379573020015,-7,146,7,0.1,1,"11MPV3",1
"1434",1,4,60.5933433249993,5,209,8,0.7,2,"11MPV3",1
"1435",1,2,65.0261518760017,-7,334,9,0.4,1,"11MPV3",1
"1436",1,2,69.5385983220003,7,177,9,0.2,1,"11MPV3",1
"1437",1,2,74.5864106430017,5,15,8,0.3,1,"11MPV3",1
"1438",1,4,79.3137196829994,-7,93,6,0.5,1,"11MPV3",1
"1439",1,4,83.9932938589991,-7,143,9,0.6,1,"11MPV3",1
"1440",1,1,88.5780020700004,7,80,8,0.1,2,"11MPV3",1
"1441",1,4,0.0188604629984184,7,118,6,0.5,2,"11MPV3",2
"1442",1,1,4.49069114400118,7,259,9,0.1,1,"11MPV3",2
"1443",1,4,9.68165861799935,-5,379,9,0.4,1,"11MPV3",2
"1444",1,4,14.2019661739978,7,142,9,0.6,2,"11MPV3",2
"1445",1,1,18.889333643001,-7,406,7,0.3,2,"11MPV3",2
"1446",1,4,24.0181371239996,-5,268,6,0.7,1,"11MPV3",2
"1447",1,1,28.611116832999,-7,344,9,0.2,1,"11MPV3",2
"1448",1,4,33.8423191049988,-5,142,8,0.5,1,"11MPV3",2
"1449",1,2,38.378045417001,7,398,6,0.1,1,"11MPV3",2
"1450",1,4,43.346127599998,5,365,6,0.4,2,"11MPV3",2
"1451",1,3,47.7456541920001,-5,345,8,0.6,1,"11MPV3",2
"1452",1,4,52.674138028,-7,354,6,0.3,1,"11MPV3",2
"1453",1,4,57.3214243990005,7,410,8,0.7,2,"11MPV3",2
"1454",1,1,61.8819215769981,-7,275,8,0.2,1,"11MPV3",2
"1455",1,4,66.5462222089991,-7,327,9,0.5,1,"11MPV3",2
"1456",1,3,71.2746148689985,5,301,8,0.1,1,"11MPV3",2
"1457",1,4,76.1461009140003,-7,136,9,0.4,1,"11MPV3",2
"1458",1,4,80.5217803749983,5,313,9,0.6,2,"11MPV3",2
"1459",1,2,85.0575613239998,7,289,8,0.3,1,"11MPV3",2
"1460",1,4,90.2194591529988,7,364,9,0.7,2,"11MPV3",2
"1461",1,2,0.0177824070015049,5,382,7,0.2,1,"11MPV3",3
"1462",1,1,5.10664717500185,5,24,6,0.1,1,"11MPV3",3
"1463",1,4,9.82690772299975,7,298,6,0.5,2,"11MPV3",3
"1464",1,1,14.2496246190021,-7,230,9,0.3,1,"11MPV3",3
"1465",1,4,19.4361047710008,-7,160,9,0.6,1,"11MPV3",3
"1466",1,4,23.9076307630021,-7,428,6,0.7,1,"11MPV3",3
"1467",1,4,28.4516074519997,-5,17,8,0.4,1,"11MPV3",3
"1468",1,1,32.9318370770015,-7,264,8,0.2,2,"11MPV3",3
"1469",1,1,37.6982199980012,-7,366,8,0.1,1,"11MPV3",3
"1470",1,4,42.5302126080023,-5,404,7,0.5,1,"11MPV3",3
"1471",1,1,47.2582605050011,7,214,7,0.3,1,"11MPV3",3
"1472",1,4,52.2659286980015,5,304,7,0.6,2,"11MPV3",3
"1473",1,4,56.6424463580006,-7,408,6,0.7,1,"11MPV3",3
"1474",1,4,61.6600959170028,-7,114,6,0.4,1,"11MPV3",3
"1475",1,1,66.6181888290012,-5,76,9,0.2,1,"11MPV3",3
"1476",1,4,71.1218089290014,5,69,7,0.1,2,"11MPV3",3
"1477",1,4,75.8418571850016,5,374,6,0.5,2,"11MPV3",3
"1478",1,1,80.3143805870022,7,253,6,0.3,2,"11MPV3",3
"1479",1,4,85.2901893710005,-5,412,7,0.6,1,"11MPV3",3
"1480",1,4,89.8506970210001,5,3,8,0.7,2,"11MPV3",3
"1481",1,4,0.0193859049977618,7,424,7,0.5,2,"11MPV3",4
"1482",1,2,4.53910061299757,5,343,7,0.3,2,"11MPV3",4
"1483",1,4,9.20145476399921,7,276,7,0.7,2,"11MPV3",4
"1484",1,1,13.8819163589978,-5,175,7,0.1,1,"11MPV3",4
"1485",1,1,18.4339318530001,-7,204,6,0.2,1,"11MPV3",4
"1486",1,4,23.2100060269986,5,286,8,0.6,2,"11MPV3",4
"1487",1,4,27.6575083440002,-7,280,7,0.4,1,"11MPV3",4
"1488",1,4,32.5465700339992,-7,367,8,0.5,1,"11MPV3",4
"1489",1,4,37.0091950899987,-7,34,8,0.3,1,"11MPV3",4
"1490",1,4,41.5930717939991,5,385,8,0.7,2,"11MPV3",4
"1491",1,1,46.6652351809971,-7,92,9,0.1,1,"11MPV3",4
"1492",1,1,51.6261797499974,5,321,7,0.2,2,"11MPV3",4
"1493",1,4,56.4335861459986,-5,186,9,0.6,1,"11MPV3",4
"1494",1,4,61.3943619370002,5,333,9,0.4,2,"11MPV3",4
"1495",1,3,65.9220134719981,7,428,6,0.5,2,"11MPV3",4
"1496",1,4,70.2979873279983,5,296,9,0.3,2,"11MPV3",4
"1497",1,4,74.8175892259969,-5,290,8,0.7,1,"11MPV3",4
"1498",1,2,79.698508964997,5,380,6,0.1,1,"11MPV3",4
"1499",1,1,84.7558459159991,7,234,6,0.2,1,"11MPV3",4
"1500",1,4,89.7056707709999,5,209,7,0.6,2,"11MPV3",4
"1501",1,4,0.0178174199973,7,40,8,0.4,2,"11MPV3",5
"1502",1,1,4.86593713899856,-5,198,9,0.2,2,"11MPV3",5
"1503",1,4,9.69022142299946,5,346,7,0.6,2,"11MPV3",5
"1504",1,1,14.3856399139986,5,73,9,0.1,1,"11MPV3",5
"1505",1,4,19.6418049559979,5,375,8,0.3,2,"11MPV3",5
"1506",1,4,24.2022155499981,-5,375,9,0.5,1,"11MPV3",5
"1507",1,4,28.9628269509994,-7,267,8,0.7,2,"11MPV3",5
"1508",1,4,34.8340368110003,5,93,6,0.4,2,"11MPV3",5
"1509",1,1,39.3854365679981,-5,44,9,0.2,1,"11MPV3",5
"1510",1,4,43.7541322590005,5,424,9,0.6,2,"11MPV3",5
"1511",1,1,48.1540837329994,-7,276,7,0.1,2,"11MPV3",5
"1512",1,2,52.8492346200001,5,158,8,0.3,2,"11MPV3",5
"1513",1,4,57.2506745529972,5,263,8,0.5,2,"11MPV3",5
"1514",1,4,62.0257142070004,-5,381,7,0.7,1,"11MPV3",5
"1515",1,4,66.7936928189993,-5,354,8,0.4,1,"11MPV3",5
"1516",1,1,71.369410026,-5,338,9,0.2,1,"11MPV3",5
"1517",1,4,76.3699612140008,-7,38,9,0.6,1,"11MPV3",5
"1518",1,1,81.0902445749998,5,241,8,0.1,1,"11MPV3",5
"1519",1,3,85.7295870979979,5,283,8,0.3,2,"11MPV3",5
"1520",1,4,90.1696260440003,-5,358,7,0.5,1,"11MPV3",5
"1521",1,1,0.0173703489999752,5,107,7,0.2,1,"11MPV3",6
"1522",1,1,4.45762358700085,7,362,9,0.1,2,"11MPV3",6
"1523",1,4,9.26735166900107,7,310,7,0.6,2,"11MPV3",6
"1524",1,4,13.8183786139998,-7,397,6,0.4,1,"11MPV3",6
"1525",1,4,18.6259117439986,5,160,6,0.5,2,"11MPV3",6
"1526",1,4,23.3071483120002,5,263,7,0.7,2,"11MPV3",6
"1527",1,1,27.7217283520004,7,411,8,0.3,1,"11MPV3",6
"1528",1,1,32.3224113100005,-7,281,7,0.2,1,"11MPV3",6
"1529",1,1,36.8577475650018,-5,398,7,0.1,2,"11MPV3",6
"1530",1,4,41.2895144440008,-7,198,7,0.6,1,"11MPV3",6
"1531",1,2,45.53690843,-5,160,8,0.4,1,"11MPV3",6
"1532",1,4,50.0256980150007,5,87,7,0.5,2,"11MPV3",6
"1533",1,4,54.9470188720006,-5,408,8,0.7,1,"11MPV3",6
"1534",1,2,59.5469751780001,-5,117,9,0.3,1,"11MPV3",6
"1535",1,1,64.1240440990005,7,293,6,0.2,1,"11MPV3",6
"1536",1,1,68.9151934559995,-5,140,9,0.1,1,"11MPV3",6
"1537",1,1,73.8105225729996,-7,384,9,0.6,1,"11MPV3",6
"1538",1,4,78.4021662599989,-7,263,9,0.4,1,"11MPV3",6
"1539",1,4,82.665822130999,7,415,7,0.5,2,"11MPV3",6
"1540",1,4,87.3140299879997,-5,108,9,0.7,1,"11MPV3",6
"1541",1,1,0.016323313000612,5,98,9,0.2,1,"12MPV3",0
"1542",1,2,5.30490508899675,-5,58,8,0.3,2,"12MPV3",0
"1543",1,3,11.1571514620009,-7,399,8,0.4,1,"12MPV3",0
"1544",1,1,17.0690909449913,-5,318,6,0.7,1,"12MPV3",0
"1545",1,4,21.7001795079996,7,263,9,0.5,2,"12MPV3",0
"1546",1,4,27.293599194003,5,327,7,0.6,2,"12MPV3",0
"1547",1,1,32.2897455479979,5,174,6,0.1,1,"12MPV3",0
"1548",1,2,37.6140658029908,-7,0,7,0.2,1,"12MPV3",0
"1549",1,1,43.4984887180035,-5,277,6,0.3,2,"12MPV3",0
"1550",1,1,49.2454423589952,5,346,8,0.4,1,"12MPV3",0
"1551",1,4,54.4767866109905,-7,352,9,0.7,1,"12MPV3",0
"1552",1,4,59.3962929660047,-5,74,8,0.5,1,"12MPV3",0
"1553",1,4,64.1648591499979,5,82,6,0.6,2,"12MPV3",0
"1554",1,1,68.9100216069928,-5,210,9,0.1,1,"12MPV3",0
"1555",1,1,74.7526005230029,-5,321,6,0.2,2,"12MPV3",0
"1556",1,2,80.4519958809979,5,312,6,0.3,1,"12MPV3",0
"1557",1,1,85.7956159860041,-5,428,9,0.4,1,"12MPV3",0
"1558",1,4,91.2669856790017,7,114,9,0.7,2,"12MPV3",0
"1559",1,4,95.991995438002,5,363,9,0.5,2,"12MPV3",0
"1560",1,4,101.061882616996,-5,51,8,0.6,1,"12MPV3",0
"1561",1,1,0.022959569003433,-7,300,9,0.4,2,"12MPV3",1
"1562",1,4,5.86359775699384,-5,207,6,0.7,1,"12MPV3",1
"1563",1,4,10.6107690009958,-5,138,9,0.6,1,"12MPV3",1
"1564",1,2,15.2666457860032,-7,184,9,0.1,2,"12MPV3",1
"1565",1,2,20.5845503460005,5,304,8,0.2,1,"12MPV3",1
"1566",1,4,26.9732749149989,-7,250,8,0.5,1,"12MPV3",1
"1567",1,1,31.4817472650029,5,50,9,0.3,2,"12MPV3",1
"1568",1,4,37.3470534350054,-7,137,9,0.4,1,"12MPV3",1
"1569",1,4,42.1785285859951,7,232,9,0.7,2,"12MPV3",1
"1570",1,4,46.954249286995,-7,146,7,0.6,1,"12MPV3",1
"1571",1,1,51.6819776549964,5,263,9,0.1,1,"12MPV3",1
"1572",1,1,57.3628947559919,-5,183,9,0.2,1,"12MPV3",1
"1573",1,4,62.9463390290039,-5,154,9,0.5,1,"12MPV3",1
"1574",1,1,67.8181617079972,-5,70,9,0.3,1,"12MPV3",1
"1575",1,4,74.8448614119989,5,354,6,0.4,2,"12MPV3",1
"1576",1,4,80.2590953719919,5,100,9,0.7,2,"12MPV3",1
"1577",1,4,85.1785290069965,7,46,6,0.6,2,"12MPV3",1
"1578",1,1,89.707488688,-7,367,6,0.1,1,"12MPV3",1
"1579",1,1,95.4354646669963,5,10,8,0.2,1,"12MPV3",1
"1580",1,2,100.898663617001,-7,13,9,0.5,2,"12MPV3",1
"1581",1,1,0.0175162180094048,-7,379,7,0.1,1,"12MPV3",2
"1582",1,1,5.44313892601349,5,183,9,0.4,1,"12MPV3",2
"1583",1,1,11.3388572600088,5,337,8,0.2,1,"12MPV3",2
"1584",1,4,18.3309367450129,7,29,9,0.6,2,"12MPV3",2
"1585",1,1,23.1474516860035,-5,289,6,0.5,1,"12MPV3",2
"1586",1,4,28.0907813500089,5,220,8,0.7,2,"12MPV3",2
"1587",1,1,32.881443708,7,390,8,0.3,1,"12MPV3",2
"1588",1,2,38.1543595780095,7,133,9,0.1,1,"12MPV3",2
"1589",1,1,42.9785321020026,7,189,6,0.4,1,"12MPV3",2
"1590",1,2,48.612301000001,5,214,9,0.2,1,"12MPV3",2
"1591",1,4,53.4585152390064,5,257,7,0.6,2,"12MPV3",2
"1592",1,3,58.0838270780077,-5,249,9,0.5,2,"12MPV3",2
"1593",1,4,62.6258791040018,7,376,9,0.7,2,"12MPV3",2
"1594",1,1,67.0112017030042,-5,255,6,0.3,1,"12MPV3",2
"1595",1,1,72.6439471480116,7,251,7,0.1,1,"12MPV3",2
"1596",1,1,77.2670750120014,-5,265,8,0.4,2,"12MPV3",2
"1597",1,2,82.2906351870042,-7,42,8,0.2,2,"12MPV3",2
"1598",1,4,87.838616100009,5,27,7,0.6,2,"12MPV3",2
"1599",1,4,92.3539962510113,-5,413,9,0.5,1,"12MPV3",2
"1600",1,4,97.1803108100139,7,121,9,0.7,2,"12MPV3",2
"1601",1,2,0.0181188429996837,7,230,7,0.3,1,"12MPV3",3
"1602",1,4,4.89279025199357,7,411,9,0.6,2,"12MPV3",3
"1603",1,4,9.85849567998957,7,115,6,0.5,2,"12MPV3",3
"1604",1,1,14.258944391986,-7,300,6,0.1,1,"12MPV3",3
"1605",1,1,20.3868911119935,7,77,9,0.2,1,"12MPV3",3
"1606",1,4,26.0059251769999,-7,167,8,0.7,1,"12MPV3",3
"1607",1,2,30.3948415039922,-5,223,9,0.4,2,"12MPV3",3
"1608",1,1,35.9860136029893,-5,291,7,0.3,1,"12MPV3",3
"1609",1,4,41.9577014609968,7,162,6,0.6,2,"12MPV3",3
"1610",1,4,46.9467507109948,5,403,7,0.5,2,"12MPV3",3
"1611",1,1,51.6431293409987,-5,187,6,0.1,1,"12MPV3",3
"1612",1,1,57.1087329669972,7,319,7,0.2,1,"12MPV3",3
"1613",1,4,63.3066137499991,-5,65,6,0.7,1,"12MPV3",3
"1614",1,1,67.8511197599873,7,269,7,0.4,1,"12MPV3",3
"1615",1,1,74.5867566979869,7,264,8,0.3,1,"12MPV3",3
"1616",1,4,80.4911241609952,-7,64,6,0.6,1,"12MPV3",3
"1617",1,4,85.1090122039896,-5,365,7,0.5,1,"12MPV3",3
"1618",1,1,90.1089539939858,-7,382,8,0.1,0,"12MPV3",3
"1619",1,1,98.0268952729966,-7,176,6,0.2,1,"12MPV3",3
"1620",1,4,103.234296784998,7,310,6,0.7,2,"12MPV3",3
"1621",1,1,0.018399294000119,5,217,8,0.3,1,"12MPV3",4
"1622",1,4,5.65112054299971,7,107,8,0.6,2,"12MPV3",4
"1623",1,1,10.4114860590053,-7,333,9,0.1,1,"12MPV3",4
"1624",1,1,15.2825427950011,7,185,9,0.2,2,"12MPV3",4
"1625",1,4,20.7146422190126,7,337,9,0.7,2,"12MPV3",4
"1626",1,4,25.658357214008,5,53,9,0.5,2,"12MPV3",4
"1627",1,1,30.3700396220083,5,91,6,0.4,1,"12MPV3",4
"1628",1,1,36.3308112390077,7,46,6,0.3,1,"12MPV3",4
"1629",1,4,41.5480569790088,-7,264,9,0.6,1,"12MPV3",4
"1630",1,1,45.8836573490116,-5,21,9,0.1,0,"12MPV3",4
"1631",1,1,54.0510254300025,-5,180,6,0.2,1,"12MPV3",4
"1632",1,4,59.0669010070123,-7,133,9,0.7,1,"12MPV3",4
"1633",1,4,63.3545305350126,-7,202,6,0.5,1,"12MPV3",4
"1634",1,1,67.5702075529989,-7,152,6,0.4,1,"12MPV3",4
"1635",1,1,73.5315088560019,7,219,6,0.3,1,"12MPV3",4
"1636",1,4,78.3460274810059,-5,428,7,0.6,1,"12MPV3",4
"1637",1,1,82.7550243040023,5,336,6,0.1,1,"12MPV3",4
"1638",1,1,88.6837778150075,-5,402,6,0.2,1,"12MPV3",4
"1639",1,4,93.6188467250031,-7,180,8,0.7,1,"12MPV3",4
"1640",1,1,98.2028328630113,-7,5,8,0.5,1,"12MPV3",4
"1641",1,1,0.0198780270002317,7,180,6,0.4,1,"12MPV3",5
"1642",1,2,4.71472843100491,-5,84,9,0.1,1,"12MPV3",5
"1643",1,4,9.40052202899824,-7,229,8,0.7,1,"12MPV3",5
"1644",1,1,14.0917370200041,7,77,7,0.2,1,"12MPV3",5
"1645",1,4,19.6978608889913,7,424,9,0.6,2,"12MPV3",5
"1646",1,4,23.9704434949963,-7,412,7,0.5,1,"12MPV3",5
"1647",1,1,28.394835087005,-7,133,9,0.3,1,"12MPV3",5
"1648",1,1,33.948850596993,5,77,8,0.4,1,"12MPV3",5
"1649",1,1,39.0116333430051,7,259,8,0.1,1,"12MPV3",5
"1650",1,4,44.1786639299971,7,350,7,0.7,2,"12MPV3",5
"1651",1,1,49.1779675720027,-7,298,7,0.2,1,"12MPV3",5
"1652",1,4,55.6199753690016,5,135,7,0.6,2,"12MPV3",5
"1653",1,4,61.2746013620053,-5,285,9,0.5,1,"12MPV3",5
"1654",1,1,66.4873619540012,-7,169,9,0.3,1,"12MPV3",5
"1655",1,1,72.7786083090032,-7,394,8,0.4,1,"12MPV3",5
"1656",1,1,78.0943281660002,-5,218,6,0.1,1,"12MPV3",5
"1657",1,4,82.8911113679933,7,231,8,0.7,2,"12MPV3",5
"1658",1,1,87.8345788089937,5,242,6,0.2,1,"12MPV3",5
"1659",1,4,92.8824117530021,7,304,7,0.6,2,"12MPV3",5
"1660",1,1,97.3139030879975,-5,140,7,0.5,1,"12MPV3",5
"1661",1,1,0.0250823039968964,7,373,9,0.3,1,"12MPV3",6
"1662",1,4,4.35564541899657,-7,356,7,0.7,1,"12MPV3",6
"1663",1,1,8.92257926698949,-5,176,8,0.2,1,"12MPV3",6
"1664",1,3,14.4988124579977,-5,286,8,0.4,2,"12MPV3",6
"1665",1,4,20.0590711760015,7,15,9,0.5,2,"12MPV3",6
"1666",1,1,24.5513311649993,7,194,9,0.1,1,"12MPV3",6
"1667",1,4,29.8162259179953,-7,90,7,0.6,1,"12MPV3",6
"1668",1,1,34.8582024369971,-5,364,7,0.3,1,"12MPV3",6
"1669",1,4,40.178589698,-5,157,8,0.7,1,"12MPV3",6
"1670",1,1,45.1394562060013,5,397,6,0.2,1,"12MPV3",6
"1671",1,1,50.1462248839962,7,81,6,0.4,1,"12MPV3",6
"1672",1,4,56.3617972639913,-7,424,6,0.5,1,"12MPV3",6
"1673",1,1,61.1387351089943,-5,281,8,0.1,1,"12MPV3",6
"1674",1,4,65.8580116219964,7,325,6,0.6,2,"12MPV3",6
"1675",1,1,70.4828388419992,5,245,9,0.3,1,"12MPV3",6
"1676",1,4,75.771517421992,5,104,8,0.7,2,"12MPV3",6
"1677",1,1,80.6272392620012,7,359,8,0.2,1,"12MPV3",6
"1678",1,1,87.2756872119935,7,252,8,0.4,1,"12MPV3",6
"1679",1,4,92.1236016149924,5,61,6,0.5,2,"12MPV3",6
"1680",1,1,96.4751081719878,5,133,9,0.1,1,"12MPV3",6
"1681",1,2,0.019274657999631,7,145,7,0.4,2,"13MPV3",0
"1682",1,1,5.03838403400732,-5,19,6,0.3,1,"13MPV3",0
"1683",1,2,10.9163641839987,-7,124,6,0.5,1,"13MPV3",0
"1684",1,4,16.269308959003,-5,14,7,0.6,1,"13MPV3",0
